STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WSF2,WT01,WT02,WT05,WT07,WT08,WT09,WT13,WT16
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/19/10,1.57,0,,,78,61,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/20/10,1.34,0,,,79,60,270,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/21/10,1.79,0,,,75,61,280,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/22/10,1.79,0,,,78,62,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/23/10,1.34,0,,,78,61,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/24/10,1.79,0,,,80,62,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/25/10,2.01,0,,,78,63,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/26/10,2.24,0,,,76,64,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/27/10,0.89,0,,,79,64,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/28/10,1.34,0,,,78,64,260,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/29/10,1.34,0,,,73,63,260,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,6/30/10,1.79,0,,,76,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/1/10,1.57,0,,,77,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/2/10,1.79,0,,,77,62,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/3/10,1.12,0,,,77,64,280,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/4/10,2.46,0,,,77,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/5/10,1.34,0,,,75,63,260,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/6/10,1.79,0,,,72,62,270,8.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/7/10,1.57,0,,,71,62,270,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/8/10,1.34,0,,,70,63,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/9/10,1.12,0,,,74,62,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/10/10,1.34,0,,,81,64,270,8.1,,,,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/11/10,1.34,0,,,79,64,260,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/12/10,2.01,0,,,75,64,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/13/10,1.79,0,,,86,64,280,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/14/10,1.34,0,,,94,67,280,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/15/10,1.34,0,,,92,71,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/16/10,1.12,0,,,95,70,270,8.9,,,1,,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/17/10,1.34,0,,,90,69,270,6.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/18/10,1.34,0,,,87,68,270,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/19/10,1.57,0,,,86,68,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/20/10,1.12,0,,,80,65,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/21/10,1.12,0,,,78,66,270,8.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/22/10,1.34,0,,,77,66,260,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/23/10,2.01,0,,,77,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/24/10,2.01,0,,,78,62,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/25/10,1.57,0,,,78,64,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/26/10,1.12,0,,,76,63,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/27/10,1.34,0,,,73,63,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/28/10,2.01,0,,,75,62,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/29/10,2.01,0,,,78,61,270,8.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/30/10,1.12,0,,,76,62,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/31/10,0.67,0,,,81,63,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/1/10,1.12,0,,,79,61,280,8.1,1,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/2/10,1.12,0,,,80,59,280,8.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/3/10,0.89,0,,,84,61,270,8.9,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/4/10,2.01,0,,,80,62,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/5/10,2.01,0,,,80,62,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/6/10,1.79,0,,,80,62,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/7/10,1.57,0,,,79,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/8/10,1.12,0,,,78,63,270,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/9/10,1.12,0,,,77,62,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/10/10,1.57,0,,,79,63,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/11/10,1.57,0,,,78,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/12/10,1.34,0,,,78,61,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/13/10,1.57,0,,,78,62,270,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/14/10,2.01,0,,,80,61,260,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/15/10,1.57,0,,,81,60,260,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/16/10,1.12,0,,,83,63,270,6.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/17/10,0.67,0,,,93,69,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/18/10,1.57,0,,,94,71,290,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/19/10,1.12,0,,,90,67,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/20/10,1.79,0,,,88,65,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/21/10,1.12,0,,,86,64,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/22/10,0.89,0,,,91,66,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/23/10,,0,,,98,65,140,4.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/24/10,,0,,,94,71,260,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/25/10,0.89,0,,,90,69,270,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/26/10,0.67,0,,,87,67,280,8.1,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/27/10,1.12,0,,,83,65,130,6,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/28/10,1.34,0,,,77,66,140,4.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/29/10,,0,,,73,65,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/30/10,1.34,0,,,78,64,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/31/10,1.34,0,,,82,62,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/1/10,1.57,0,,,83,61,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/2/10,1.34,0,,,85,61,280,8.9,1,1,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/3/10,1.12,0,,,83,61,270,6.9,1,1,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/4/10,1.34,0,,,90,63,260,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/5/10,0.89,0,,,86,62,100,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/6/10,1.57,0,,,80,66,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/7/10,0.89,0,,,73,66,260,6.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/8/10,2.68,0,,,73,66,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/9/10,1.57,0,,,78,63,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/10/10,2.01,0,,,79,60,280,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/11/10,1.79,0,,,74,60,270,8.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/12/10,0.67,0,,,77,60,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/13/10,,0,,,80,61,270,6.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/14/10,,0,,,83,64,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/15/10,1.12,0,,,81,60,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/16/10,1.12,0,,,79,59,270,8.1,1,1,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/17/10,1.12,0,,,78,59,270,8.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/18/10,0.67,0,,,81,60,270,8.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/19/10,1.34,0,,,80,58,280,8.9,1,1,,1,1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/20/10,0.89,0,,,80,62,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/21/10,1.12,0,,,72,64,270,6.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/22/10,1.12,0,,,75,63,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/23/10,1.34,0,,,83,60,270,8.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/24/10,1.12,0,,,94,62,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/25/10,0.89,0,,,98,66,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/26/10,0.67,0,,,105,68,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/27/10,,0,,,113,77,50,4.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/28/10,,0,,,99,78,100,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/29/10,0.89,0,,,92,72,280,8.1,,,,,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/30/10,0.89,0,,,94,70,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/1/10,0.89,0,,,90,71,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/2/10,0.89,0,,,90,68,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/3/10,1.12,0,,,80,66,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/4/10,0.45,0.1,,,68,61,100,6,,,1,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/5/10,4.25,0,,,71,62,100,8.9,,,,,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/6/10,1.79,0.3,,,70,62,100,8.9,,,1,,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/7/10,2.01,0,,,75,62,270,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/8/10,1.12,0,,,81,59,270,8.1,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/9/10,1.57,0,,,88,62,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/10/10,0.89,0,,,93,63,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/11/10,0.89,0,,,88,67,130,6,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/12/10,0.45,0,,,82,66,270,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/13/10,0.22,0,,,80,65,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/14/10,0.67,0,,,77,66,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/15/10,0.45,0,,,74,67,280,8.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/16/10,0.45,0,,,71,67,270,6.9,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/17/10,0.67,0.01,,,69,65,280,6,1,,1,1,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/18/10,0.45,0,,,71,65,270,6,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/19/10,0.67,0.04,,,74,64,290,6.9,,,1,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/20/10,1.34,0.06,,,69,65,120,6.9,1,,1,1,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/21/10,1.12,0,,,70,65,260,6.9,,,,,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/22/10,1.12,0.02,,,69,60,270,10.1,1,,1,1,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/23/10,0.89,0,,,70,60,260,8.9,1,,,1,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/24/10,1.12,0.12,,,71,57,100,6.9,1,,1,,,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/25/10,3.36,0.08,,,74,61,330,14.1,1,,1,,,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/26/10,2.01,0,,,72,56,330,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/27/10,1.12,0,,,82,55,150,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/28/10,1.57,0,,,84,58,290,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/29/10,1.34,0,,,79,55,130,8.1,1,,,,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/30/10,2.68,0.21,,,68,56,270,8.9,1,,1,,,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/31/10,0.45,0,,,68,54,280,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/1/10,0,0,,,84,54,280,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/2/10,0.89,0,,,90,58,280,10.1,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/3/10,1.12,0,,,97,63,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/4/10,1.12,0,,,96,65,280,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/5/10,0.89,0,,,88,65,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/6/10,2.01,0,,,74,59,100,10.1,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/7/10,0.89,0,,,69,57,270,8.9,,,1,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/8/10,3.8,0.16,,,68,55,330,14.1,1,,1,1,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/9/10,0.45,0,,,68,49,270,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/10/10,1.12,0,,,66,48,280,8.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/11/10,2.24,0,,,74,50,20,12.1,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/12/10,1.12,0,,,76,47,270,8.1,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/13/10,0.67,0,,,81,51,280,6.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/14/10,0.67,0,,,78,52,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/15/10,0.67,0,,,76,53,280,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/16/10,0,0,,,70,51,270,6,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/17/10,0.22,0,,,71,54,270,6.9,1,,,1,1,,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/18/10,1.57,0,,,69,50,270,8.1,1,1,,1,1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/19/10,0.22,0.01,,,62,57,270,6,,,1,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/20/10,2.46,0.03,,,64,50,270,8.9,1,,1,,1,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/21/10,3.58,0.21,,,61,49,270,13,1,,1,,,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/22/10,0.89,0,,,61,45,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/23/10,2.01,0,,,61,48,260,10.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/24/10,1.57,0,,,60,47,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/25/10,0.45,0,,,63,42,270,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/26/10,0.67,0,,,68,44,270,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/27/10,0.89,0.12,,,62,41,260,8.9,1,,1,,,,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/28/10,4.7,0,,,58,44,330,14.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/29/10,1.12,0,,,63,43,270,8.1,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/30/10,0.67,0,,,67,39,280,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/1/10,2.01,0,,,73,48,290,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/2/10,0,0,,,74,47,270,6,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/3/10,0.22,0,,,71,48,90,4.9,,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/4/10,0.67,0,,,64,50,100,6.9,1,,,1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/5/10,1.12,0.29,,,68,50,270,12.1,,,1,1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/6/10,0.45,0.03,,,68,51,270,8.1,,,,,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/7/10,0.45,0,,,77,48,270,6,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/8/10,0,0,,,73,49,270,6.9,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/9/10,0.22,0,,,69,49,260,4.9,,,,,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/10/10,1.57,0,,,73,51,90,8.1,1,1,,1,1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/11/10,0.67,0,,,78,51,270,6,1,,,1,1,,1,
